video_id,title,description,genre,keywords,duration,popularity,video_url,image_path
6209,NASASciFiles - Belaying,NASASciFiles - Belaying  (2003) NASA Sci Files segment describing how belaying tools and techniques provide a safe means of vertical ascent.,Educational,Doug Harding; Rock Climbing; Harness; ATC; Figure 8; Dynamic Rope; Rappelling;,00:01:47,1536,https://open-video.org/details.php?videoid=6209,./ovp_all_mp4_files/NASASF-Belaying_02776.gif
6210,NASASciFiles - Crash Test Pulleys,"NASASciFiles - Crash Test Pulleys  (2003) NASA Sci Files segment explaining how pulleys make lifiting easier, and how NASA uses pulleys to conduct crash tests for aircraft.",Educational,Pulley; Lisa Jones; Simple Machine; Force; Aerospace Engineer; Crashworthiness; Gantry; Impact Dynamic Research Facility; Double Hitching;,00:02:52,1945,https://open-video.org/details.php?videoid=6210,./ovp_all_mp4_files/NASASF-CrashTestPulleys_03001.gif
6211,NASASciFiles - Design Safety and Human Factors,NASASciFiles - Design Safety and Human Factors  (2003) NASA Sci Files segment explaining how safety and human factors play a role in design of aircraft and other tools we use.,Educational,Safety Engineer; Load Limit; Safety Catch; Test; Kara Latorella; Human Factors; User-Centered Design; Integration Flight Deck; IFD; User Population; Anthropometric; Anthropometry;,00:04:18,2059,https://open-video.org/details.php?videoid=6211,./ovp_all_mp4_files/NASASF-DesignSafetyAndHumanFactors_04186.gif
6212,NASASciFiles - Elavators,NASASciFiles - Elavators  (2003) NASA Sci Files segment explaining how elevators work.,Educational,Elevator; Edith DiFrancesco; Test Tower; Efficiency; Safety; Mechanical Engineer; Sheave; Counterweight; Friction; Traction;,00:02:28,1846,https://open-video.org/details.php?videoid=6212,./ovp_all_mp4_files/NASASF-Elevators_02191.gif
6213,NASASciFiles - Force and Distance,NASASciFiles - Force and Distance  (2003) NASA Sci Files segment explaining how simple machines affect the effort necessary to perform tasks involving force.,Educational,Dr. D.; Pulley; Load; Load Distance; Multiply Force; Trade Off; Fulcrum; Simple Machine; Wheel And Axle; Crank; Radius; Gear;,00:04:29,1654,https://open-video.org/details.php?videoid=6213,./ovp_all_mp4_files/NASASF-ForceAndDistance_04876.gif
6214,NASASciFiles - Gears and Compound Machines,NASASciFiles - Gears and Compound Machines  (2003) NASA Sci Files segment explaining how simple and compound machines affect the effort necessary to perform tasks involving force.,Educational,Gear; Simple Machine; Wheel; Axle; Teeth; Primary Gear; Driver; Follower Gear; Rotational Speed; Multiply Force; Force Multiplier; Trade-Off; Compound Machine;,00:04:20,1987,https://open-video.org/details.php?videoid=6214,./ovp_all_mp4_files/NASASF-GearsAndCompoundMachines_02517.gif
6215,NASASciFiles - Pulley Workshop,NASASciFiles - Pulley Workshop  (2003) NASA Sci Files segment involving students in an activity to measure the force necessary to lift a load with a pulley.,Educational,A. B. Combs Elementary School; Katie Bottomley; Pulley; Experiment; Load; Friction;,00:02:28,1537,https://open-video.org/details.php?videoid=6215,./ovp_all_mp4_files/NASASF-PulleyWorkshop_00857.gif
6216,NASASciFiles - Simple Machines,NASASciFiles - Simple Machines  (2003) NASA Sci Files segment explaining how simple machines affect energy transfer.,Educational,Disability; Accessibility; Wheelchair; Inclined Plane; Lever; Wheel And Axle; Wedge; Pulley; Screw; Ramp; Circus; Lever And Fulcrum; Teeter Board; Pitcher; Flyer; Trapeze; Potential Energy; Kinetic Energy; Acrobat; Aerial Hoop;,00:04:01,2707,https://open-video.org/details.php?videoid=6216,./ovp_all_mp4_files/NASASF-SimpleMachines_04260.gif
6217,NASASciFiles - Space Shuttle Pulley,NASASciFiles - Space Shuttle Pulley  (2003) NASA Sci Files segment describing how NASA uses pulleys to attach the space shuttle to the 747 for its cross-country trip from California to Florida.,Educational,Aerospace Engineer; Kimberly Ennix; Mate/Demate Device; MDD; Lift Beam; Hoist; Pulley; 747;,00:02:29,1870,https://open-video.org/details.php?videoid=6217,./ovp_all_mp4_files/NASASF-SpaceShuttlePulley_03856.gif
6218,NASASciFiles - Work and Energy,NASASciFiles - Work and Energy  (2003) NASA Sci Files segment explaining energy and work.,Educational,Energy; Heat Energy; Potential Energy; Kinetic Energy; Dr. D.; Work; Force; Distance;,00:02:45,1853,https://open-video.org/details.php?videoid=6218,./ovp_all_mp4_files/NASASF-WorkAndEnergy_00120.gif
6219,NASASciFiles - The Case of the Phenomenal Weather,NASASciFiles - The Case of the Phenomenal Weather  (2003) NASA Why? Files video containing the following twelve segments. NASA Why? Files segment explaining how air pressure affects weather. NASA Why? Files segment describing different cloud types and how they...,Educational,Dr. D.; Energy; Sun; Wind; Pressure; Air; Density; Sea Breeze; Lisa Mozer; Tropical Depression; Dr. Lin Chambers; Water Vapor; Condensation; Cirrus; Cumulous; Stratus; S'cool; Students' Cloud Observations On-Line; Dr. William Smith; Geostationary Imaging,00:58:41,2291,https://open-video.org/details.php?videoid=6219,./ovp_all_mp4_files/NASAWF-ThePhenomenalWeather_29956.gif
6220,NASASciFiles - Air Pressure,NASASciFiles - Air Pressure  (2003) NASA Why? Files segment explaining how air pressure affects weather.,Educational,Dr. D.; Energy; Sun; Wind; Pressure; Air; Density; Sea Breeze; Lisa Mozer; Tropical Depression;,00:04:07,2113,https://open-video.org/details.php?videoid=6220,./ovp_all_mp4_files/NASAWF-AirPressure_07130.gif
6221,NASASciFiles - Clouds,NASASciFiles - Clouds  (2003) NASA Why? Files segment describing different cloud types and how they form.,Educational,Dr. Lin Chambers; Water Vapor; Condensation; Cirrus; Cumulous; Stratus; S'cool; Students' Cloud Observations On-Line;,00:03:15,1978,https://open-video.org/details.php?videoid=6221,./ovp_all_mp4_files/NASAWF-Clouds_04246.gif
6222,NASASciFiles - GIFTS,NASASciFiles - GIFTS  (2003) NASA Why? Files segment explaining how the future of NASA weather satellite imagery will save lives and millions of dollars in hurricane preparation.,Educational,Dr. William Smith; Geostationary Imaging Fourier Transform Spectrometer; 3-D; Altitude; Steering Winds; Landfall;,00:03:05,1442,https://open-video.org/details.php?videoid=6222,./ovp_all_mp4_files/NASAWF-GIFTS_00976.gif
6223,NASASciFiles - History O fHurricanes,"NASASciFiles - History O fHurricanes  (2003) NASA Why? Files segment covering several major hurricanes throughout recent history, and the conventions used for naming them.",Educational,Dr. Textbook; Hurricane Name; Galveston; Andrew; Miami; Everglades;,00:02:05,1067,https://open-video.org/details.php?videoid=6223,./ovp_all_mp4_files/NASAWF-HistoryOfHurricanes_01051.gif
6224,NASASciFiles - Hurricane Energy And Coriolis Effect,NASASciFiles - Hurricane Energy And Coriolis Effect  (2003) NASA Why? Files segment demonstrating the power of hurricanes and how the Coriolis Effect works.,Educational,MOSI; Museum Of Science And Industry; Hurricane Room; Evaporation; Condensation; Energy; Counterclockwise; Low Pressure; High Pressure; Rotation; Coriolis Effect; Dr. D.;,00:03:27,3440,https://open-video.org/details.php?videoid=6224,./ovp_all_mp4_files/NASAWF-HurricaneEnergyAndCoriolisEffect_03421.gif
6225,NASASciFiles - Hurricane Formation,"NASASciFiles - Hurricane Formation  (2003) NASA Why? Files segment explaining the anatomy of a hurricane, and how it forms.",Educational,High Pressure; Low Pressure; Dr. Stephen Lyons; Tropical Storm; Tropics; Trade Winds; Ocean; Eye;,00:03:16,2935,https://open-video.org/details.php?videoid=6225,./ovp_all_mp4_files/NASAWF-HurricaneFormation_04686.gif
6226,NASASciFiles - Hurricane Game,NASASciFiles - Hurricane Game  (2003) NASA Why? Files segment involving students in an activity to track the paths of hurricanes.,Educational,Niki Srigley; Ashaundria Greene; Molly Gallina; Thompson Elementary School; Tracking; Track Chart; Coordinate; Landfall; Hurricane Watch; Hurricane Warning; Why? Files Kids' Club;,00:01:19,1683,https://open-video.org/details.php?videoid=6226,./ovp_all_mp4_files/NASAWF-HurricaneGame_01172.gif
6227,NASASciFiles - Hurricane Paths And Landfall,NASASciFiles - Hurricane Paths And Landfall  (2003) NASA Why? Files segment explaining how the NOAA predicts hurricane severity and travel patterns.,Educational,NOAA: National Oceanic And Atmospheric Administration; Michelle Meinelli; Prediction; Decadal Scale; Circulation; Air; Landfall;,00:02:51,1504,https://open-video.org/details.php?videoid=6227,./ovp_all_mp4_files/NASAWF-HurricanePathsAndLandfall_03774.gif
6228,NASASciFiles - Hurricane Prediction And Weather Satellites,NASASciFiles - Hurricane Prediction And Weather Satellites  (2003) NASA Why? Files segment explaining how weather probability is predicted and how satellites work.,Educational,Dr. D.; Tornado Box; Tornado; Low Pressure; Counterclockwise; Predict; Steering Winds; Variables; Mass; Volume; Probability; Anita Rapp; Weather Satellite; Gravity; Geostationary; Polar-Orbiting;,00:07:45,1442,https://open-video.org/details.php?videoid=6228,./ovp_all_mp4_files/NASAWF-HurricanePredictionAndWeatherSatellites_12511.gif
6229,NASASciFiles - LIDAR,"NASASciFiles - LIDAR  (2003) NASA Why? Files segment demonstrating how LIDAR works, and NASA's hopes for the future of hurricane prediction using the technology.",Educational,Dr. Edward Browell; Prediction; Light Detection And Ranging; Water Vapor; LIDAR Atmospheric Sensing Experiment; LASE;,00:02:39,1712,https://open-video.org/details.php?videoid=6229,./ovp_all_mp4_files/NASAWF-LIDAR_03299.gif
6230,NASASciFiles - More Air Pressure And Hurricane Prediction,"NASASciFiles - More Air Pressure And Hurricane Prediction  (2003) NASA Why? Files segment explaining, overall, the different factors that affect the life of a hurricane.",Educational,Dr. D.; Tornado Box; Probability; Expansion; Cooling; Lisa Mozer;,00:03:01,900,https://open-video.org/details.php?videoid=6230,./ovp_all_mp4_files/NASAWF-MoreAirPressureAndHurricanePrediction_04066.gif
6231,NASASciFiles - Weather Reconnaissance,NASASciFiles - Weather Reconnaissance  (2003) NASA Why? Files segment explaining how Hurricane Hunters fly into a storm to track its progress.,Educational,Hurricane Hunters; Gordon Ford; Chad Gibson; Rain Band; Weather Sensor; Drop Sonde; Tropical Disturbance; Tropical Depression; Tropical Wave; Hurricane; Category;,00:03:40,1571,https://open-video.org/details.php?videoid=6231,./ovp_all_mp4_files/NASAWF-WeatherReconnaissance_04408.gif
6232,NASASciFiles - The Case of the Unknown Stink,"NASASciFiles - The Case of the Unknown Stink  (2003) NASA Why? Files video containing the following ten segments. NASA Why? Files segment explaining the Data Matrix, a logical way of charting observations in an experiment. NASA Why? Files segment...",Educational,Dr. D.; Weather Map; Chart; Matrix; Experiment; Data; Mrs. Mazaitis; Newsome Park Elementary; Variation; Dr. Jack Fishman; Amospheric Sciences Research Program; Molecule; Pattern; Aroma; Particle; Nose; Monica Barnes; Scientific Method; Electronics; Engin,00:58:20,2764,https://open-video.org/details.php?videoid=6232,./ovp_all_mp4_files/NASAWF-TheUnknownStink_41146.gif
6233,NASASciFiles - Data Matrix,"NASASciFiles - Data Matrix  (2003) NASA Why? Files segment explaining the Data Matrix, a logical way of charting observations in an experiment.",Educational,Dr. D.; Weather Map; Chart; Matrix;,00:01:02,865,https://open-video.org/details.php?videoid=6233,./ovp_all_mp4_files/NASAWF-DataMatrix_01546.gif
6234,NASASciFiles - Experimentation and Variables,NASASciFiles - Experimentation and Variables  (2003) NASA Why? Files segment explaining how variations in circumstances can affect experimentation.,Educational,Dr. D.; Experiment; Data; Mrs. Mazaitis; Newsome Park Elementary; Variation;,00:05:06,941,https://open-video.org/details.php?videoid=6234,./ovp_all_mp4_files/NASAWF-ExperimentationAndVariables_05656.gif
6235,NASASciFiles - How Far Smells Travel,NASASciFiles - How Far Smells Travel  (2003) NASA Why? Files segment describing how NASA scientists track smells around the globe.,Educational,Dr. Jack Fishman; Amospheric Sciences Research Program; Molecule;,00:01:40,972,https://open-video.org/details.php?videoid=6235,./ovp_all_mp4_files/NASAWF-HowFarSmellsTravel_02041.gif
6236,NASASciFiles - How Smells Travel,NASASciFiles - How Smells Travel  (2003) NASA Why? Files segment exploring how smells travel and pointing out patterns in data.,Educational,Pattern;,00:03:15,1022,https://open-video.org/details.php?videoid=6236,./ovp_all_mp4_files/NASAWF-HowSmellsTravel_03571.gif
6237,NASASciFiles - How We Smell,"NASASciFiles - How We Smell  (2003) NASA Why? Files segment explaining how the sense of smell works, and how we identify aromas.",Educational,Aroma; Molecule; Particle; Nose; Dr. Gary Schechter,00:02:16,1261,https://open-video.org/details.php?videoid=6237,./ovp_all_mp4_files/NASAWF-HowWeSmell_01051.gif
6238,NASASciFiles - Scientific Method-Data Collection and Variables,NASASciFiles - Scientific Method-Data Collection and Variables  (2003) NASA Why? Files segment explaining how data collection and variables come into play onboard the NASA 757 Research Laboratory.,Educational,Monica Barnes; Scientific Method; Electronics; Engineer; Flying Laboratory; Problem; Data; Variable; Change; Pattern; Analyze; 757;,00:04:03,1871,https://open-video.org/details.php?videoid=6238,./ovp_all_mp4_files/NASAWF-ScientificMethod-DataCollectionAndVariables_04441.gif
6239,NASASciFiles - Scientific Method-Hypothesis and Observation,NASASciFiles - Scientific Method-Hypothesis and Observation  (2003) NASA Why? Files segment explaining how hypotheses and observation come into play in removing odors at a wastewater treatment facility.,Educational,Paula Hogg; Hydrogen Sulfide; Wastewater; Problem; Observe; Ammonia; Data; Hypothesis; Scrubber; Water Treatment; Meter; Aeration; Dr. D.; Information Sheet;,00:04:52,1476,https://open-video.org/details.php?videoid=6239,./ovp_all_mp4_files/NASAWF-ScientificMethod-HypothesisAndObservation_03631.gif
6240,NASASciFiles - Scientific Method-Variables and Categorizing Data,"NASASciFiles - Scientific Method-Variables and Categorizing Data  (2003) NASA Why? Files segment explaining how variables can effect the outcome of an experiment, and how to categorize the data.",Educational,Questions; Expert; Dr. D.; Experiment; Variable;,00:04:53,771,https://open-video.org/details.php?videoid=6240,./ovp_all_mp4_files/NASAWF-ScientificMethod-VariablesAndCategorizingData_07777.gif
6241,NASASciFiles - Shark Nose and Underwater Smell,"NASASciFiles - Shark Nose and Underwater Smell  (2003) NASA Why? Files segment explaining how sharks smell under water, and the similarities between our sense of smell and theirs.",Educational,Beth Firchau; Olfactory Chemoreceptors;,00:01:44,1219,https://open-video.org/details.php?videoid=6241,./ovp_all_mp4_files/NASAWF-SharkNoseAndUnderwaterSmell_00525.gif
6242,NASASciFiles - Wind Direction,NASASciFiles - Wind Direction  (2003) NASA Why? Files segment explaining how wind travels and how it carries smell.,Educational,Craig Moeller; Weather Map; Air Pressure; Weather Station; Anemometer; Wind Vane;,00:02:41,1209,https://open-video.org/details.php?videoid=6242,./ovp_all_mp4_files/NASAWF-WindDirection_03496.gif
6250,NASAKSN - Northern Lights,NASAKSN - Northern Lights  (2003) What is the Aurora Borealis?,Educational,William Jeffries; Solar Wind; Charged Particles; Gas; Television; TV;,00:01:00,2661,https://open-video.org/details.php?videoid=6250,./ovp_all_mp4_files/NASAKSN-NorthernLights_00316.gif
6249,NASAKSN - Meter,NASAKSN - Meter  (2003) How long is a meter?,Educational,Jacob Pennington; Metric; Millimeter; Centimeter; Decimeter;,00:00:50,1557,https://open-video.org/details.php?videoid=6249,./ovp_all_mp4_files/NASAKSN-Meter_00676.gif
6248,NASAKSN - Magnetism,NASAKSN - Magnetism  (2003) Let's Make an electromagnet!,Educational,Abby Beam; Magnet;,00:01:00,1290,https://open-video.org/details.php?videoid=6248,./ovp_all_mp4_files/NASAKSN-Magnetism_00525.gif
6247,NASAKSN - Lightning,NASAKSN - Lightning  (2003) What causes a lightning flash?,Educational,William Jeffries; Cloud; Charge; Discharge; Spark;,00:01:00,1684,https://open-video.org/details.php?videoid=6247,./ovp_all_mp4_files/NASAKSN-Lightning_00255.gif
6244,NASAKSN - Bubbles,NASAKSN - Bubbles  (2003) What makes bubbles round?,Educational,Zola Vanessa; Water; Electric; Molecule; Air Pressure;,00:01:00,1517,https://open-video.org/details.php?videoid=6244,./ovp_all_mp4_files/NASAKSN-Bubbles_00465.gif
6245,NASAKSN - Go,NASAKSN - Go  (2003) What makes things go?,Educational,Stored Energy; Kintetic Energy; Force; Power Source; Tyrone Green;,00:00:54,2424,https://open-video.org/details.php?videoid=6245,./ovp_all_mp4_files/NASAKSN-Go_00624.gif
6246,NASAKSN - Leaves,NASAKSN - Leaves  (2003) What makes leaves change colors?,Educational,Westley Benson; Color; Chlorophyll; Green; Autumn;,00:01:00,1206,https://open-video.org/details.php?videoid=6246,./ovp_all_mp4_files/NASAKSN-Leaves_00597.gif
6255,NASAKSNe - Aurora Borealis,NASAKSNe - Aurora Borealis  (2003) Que es el Aurora Borealis?,Educational,Diossana Escobar; Gas; Televisor;,00:01:00,4519,https://open-video.org/details.php?videoid=6255,./ovp_all_mp4_files/NASAKSN-AuroraBorealis_00931.gif
6256,NASAKSNe - El Cielo Azul,NASAKSNe - El Cielo Azul  (2003) Por que es el cielo azul?,Educational,Ashley Canciobello; Luz Blanca;,00:00:57,2330,https://open-video.org/details.php?videoid=6256,./ovp_all_mp4_files/NASAKSN-ElCieloAzul_00676.gif
6257,NASAKSNe - El Electro-Im‡n,NASAKSNe - El Electro-Im‡n  (2003) Que es un electro-im‡n?,Educational,Marina Pires;,00:01:00,2177,https://open-video.org/details.php?videoid=6257,./ovp_all_mp4_files/NASAKSN-ElElectro-Iman_00604.gif
6258,NASAKSNe - El Metro,NASAKSNe - El Metro  (2003) Cuanto tiempo es un metro?,Educational,Juan Andres Matamoros; Mil’metro; Cent’metro; Dec’metro;,00:01:00,957,https://open-video.org/details.php?videoid=6258,./ovp_all_mp4_files/NASAKSN-ElMetro_00961.gif
6259,NASAKSNe - El Movimiento,NASAKSNe - El Movimiento  (2003) Que causa el movimiento?,Educational,Eric Gray; Energ’a; Energ’a CinŽtica;,00:01:00,2276,https://open-video.org/details.php?videoid=6259,./ovp_all_mp4_files/NASAKSN-ElMovimiento_00885.gif
6260,NASAKSNe - El Popcorn,NASAKSNe - El Popcorn  (2003) C—mo las palomitas hacen estallar?,Educational,Andres Diaz; Agua; Extensi—n; Vapor;,00:01:00,1010,https://open-video.org/details.php?videoid=6260,./ovp_all_mp4_files/NASAKSN-ElPopcorn_00766.gif
6261,NASAKSNe - El Sonido,NASAKSNe - El Sonido  (2003) Que es el sonido?,Educational,Johana Barrero; Oido; Vibraci—n;,00:01:00,2431,https://open-video.org/details.php?videoid=6261,./ovp_all_mp4_files/NASAKSN-ElSonido_00840.gif
6262,NASAKSNe - La Estatica,NASAKSNe - La Estatica  (2003) Que es el est‡tica?,Educational,Maria Alejandra Diaz; Chispa; çtomo; Positiva; Negativa; Carga; Descarga;,00:01:00,2694,https://open-video.org/details.php?videoid=6262,./ovp_all_mp4_files/NASAKSN-LaEstatica_00500.gif
6263,NASAKSNe - Las Burbujas,NASAKSNe - Las Burbujas  (2003) Por que son redondas las burbujas?,Educational,Christopher Palomo; Carga; Positiva; Negativa; Agua; MolŽcula; Atracci—n;,00:01:00,2728,https://open-video.org/details.php?videoid=6263,./ovp_all_mp4_files/NASAKSN-LasBurbujas_00534.gif
6264,NASAKSNe - Los Colores de las Hojas,NASAKSNe - Los Colores de las Hojas  (2003) Por que las hojas cambian color?,Educational,Rafael Grullon; Oto–o; Clorofila;,00:01:00,235,https://open-video.org/details.php?videoid=6264,./ovp_all_mp4_files/keyframe_blank_med.gif
6265,NASAKSNe - Los Rayos Electricos,NASAKSNe - Los Rayos Electricos  (2003) Que causa los rayos?,Educational,Annette Sanchez; Positiva; Negativ; Carga ElŽctrica;,00:01:00,1170,https://open-video.org/details.php?videoid=6265,./ovp_all_mp4_files/NASAKSN-LosRayosElectricos_01186.gif
6266,NASAKSNe - Los Hermanos Wright,NASAKSNe - Los Hermanos Wright  (2003) Quien invent— el avi—n?,Educational,Carolina Duque;,00:01:00,1231,https://open-video.org/details.php?videoid=6266,./ovp_all_mp4_files/NASAKSN-LosHermanosWright_00661.gif
6267,NASA Connect - The A-Train Express,NASA Connect - The A-Train Express  (2004) NASA Connect Video containing six segments as described below. NASA Connect segment explaining aerosols and their affect on the changes of climate and weather. The segment also explores the lidar...,Educational,NASA Connect; Aerosols; Atmosphere; Lidar; CALIPSO; Satellite; Radar; Laser; Light; Radio Waves; Probe; CNES; Climate; Weather; Clouds; Particles; Volcanoes; Dust Storms; Sun Photometer; Milivolts; Voltage; Student Activity; Precipitation; Heat; Winds; Air Pressure; Moisture; Density; Relative Humidity; Polar; Temperate; Tropical; GLOBE Program; Students; Data; Research; Environment; Weather Balloon; Weather Station; Afternoon Constellation; Aura; PARASOL; CloudSat; Aqua; OCO; Cumulus Clouds; Stratus Clouds; Cirrus Clouds; Nimbostratus; Stratocumulus; Cumulonimbus; Fog; Estimation;,00:28:30,1804,https://open-video.org/details.php?videoid=6267,./ovp_all_mp4_files/NASAConnect-TheATrainExpress_02341.gif
6268,NASA Connect - ATE - Aerosols and Calipso,NASA Connect - ATE - Aerosols and Calipso  (2004) NASA Connect segment explaining aerosols and their affect on the changes of climate and weather. The segment also explores the lidar technique in the new CALIPSO satellite.,Educational,NASA Connect; Aerosols; Atmosphere; Lidar; CALIPSO; Satellite; Radar; Laser; Light; Radio Waves; Probe; CNES; Climate; Weather; Clouds; Particles; Volcanoes; Dust Storms;,00:06:42,1567,https://open-video.org/details.php?videoid=6268,./ovp_all_mp4_files/NASAATE-AerosolsAndCalipso_01891.gif
6269,NASA Connect - ATE - Aerosols Protocol Activity,NASA Connect - ATE - Aerosols Protocol Activity  (2004) NASA Connect segment involving French students in an activity called the Aerosols Protocol. The segment investigates how the sun's light is absorbed by particles in the atmosphere.,Educational,NASA Connect; Aerosols; Atmosphere; CALIPSO; Clouds; Particles; Sun Photometer; Milivolts; Voltage; Student Activity;,00:03:13,1261,https://open-video.org/details.php?videoid=6269,./ovp_all_mp4_files/NASAATE-AerosolsProtocolActivity_03641.gif
6270,NASA Connect - ATE - Climate and Weather,NASA Connect - ATE - Climate and Weather  (2004) NASA Connect segment explaining the difference between weather and climate. The segment explores what factors determine weather and how climate is affected by the weather.,Educational,NASA Connect; Climate; Weather; Atmosphere; Clouds; Precipitation; Heat; Winds; Air Pressure; Moisture; Density; Relative Humidity; Polar; Temperate; Tropical;,00:04:36,2049,https://open-video.org/details.php?videoid=6270,./ovp_all_mp4_files/NASAATE-ClimateAndWeather_05836.gif
6271,NASA Connect - ATE - Globe Program,NASA Connect - ATE - Globe Program  (2004) NASA Connect segment exploring the GLOBE International science program. The segment explains how the program helps scientists collect environmental data from all over the world.,Educational,NASA Connect; Climate; Weather; CALIPSO; GLOBE Program; Students; Data; Research; Environment;,00:02:14,1477,https://open-video.org/details.php?videoid=6271,./ovp_all_mp4_files/NASAATE-GlobeProgram_03436.gif
6272,NASA Connect - ATE - Predicting Weather,"NASA Connect - ATE - Predicting Weather  (2004) NASA Connect segment explaining how scientists use satellites to predict weather. The segment explores the Afternoon Constellation, or the collection of satellites known as the 'A' Train as well as...",Educational,NASA Connect; CALIPSO; Weather; Weather Balloon; Weather Station; Afternoon Constellation; Aura; PARASOL; CloudSat; Aqua; OCO; Cumulus Clouds; Stratus Clouds; Cirrus Clouds; Nimbostratus; Stratocumulus; Cumulonimbus; Fog;,00:05:52,2059,https://open-video.org/details.php?videoid=6272,./ovp_all_mp4_files/NASAATE-PredictingWeather_00856.gif
6273,NASA Connect - ATE - Size Up the Clouds Activity,NASA Connect - ATE - Size Up the Clouds Activity  (2004) NASA Connect segment involving students in an activity called Size Up the Clouds. The segment explores simulated cloud types to estimate precipitation content.,Educational,NASA Connect; Clouds; Precipitation; Weather; Student Activity; Estimation;,00:03:14,1325,https://open-video.org/details.php?videoid=6273,./ovp_all_mp4_files/NASAATE-SizeUpTheCloudsActivity_03301.gif
6274,NASA Connect - The Future of Flight Equation,NASA Connect - The Future of Flight Equation  (2004) NASA Connect Video containing six segments as described below. NASA Connect segment involving students in a web activity that teaches how to use different shapes to design different aircraft. The...,Educational,NASA Connect; Student Activity; Tuturial; Aircraft; Design; Geometric Shapes; Algebraic; Wing Area; Aspect Ratio; Catapult; Portable Glider Catapult; Wingspan; Root Chord; Tip Chord; Average Chord; Technology; Aviation; Commercial Aircraft; Air Traffic Control System; Navigation; Airspace; Wind Tunnels; Testing Designs; Mission Requirements; Computer Model; Hyper-X; Turbulent Flow; Laminar Flow; Hyper X; Mach; Speek of Sound; Experimental Aircraft; Scram Jet; Hydrogen Fuel; Air Breather; Engine; Web Activity; Aeronautical Principles; Website; Engineers; Research; Test Altitude; NASA Dryden Flight Research Center; Rocket; Data; Post-Flight Analysis;,00:28:27,2124,https://open-video.org/details.php?videoid=6274,./ovp_all_mp4_files/NASAConnect-TheFutureOfFlightEquation_11671.gif
6275,NASA Connect - FOFE - Aircraft Design Activity,NASA Connect - FOFE - Aircraft Design Activity  (2004) NASA Connect segment involving students in a web activity that teaches how to use different shapes to design different aircraft. The segment also features an online tutorial for instruction in...,Educational,NASA Connect; Student Activity; Tuturial; Aircraft; Design; Geometric Shapes; Algebraic; Wing Area; Aspect Ratio; Catapult; Portable Glider Catapult; Wingspan; Root Chord; Tip Chord; Average Chord;,00:04:38,1412,https://open-video.org/details.php?videoid=6275,./ovp_all_mp4_files/NASAFOFE-AircraftDesignActivity_04921.gif
6276,NASA Connect - FOFE - Commercial Flight,NASA Connect - FOFE - Commercial Flight  (2004) NASA Connect segment exploring the current situation of commercial flight and what kinds of new technology is in place to help pilots today.,Educational,NASA Connect; Technology; Aviation; Commercial Aircraft; Air Traffic Control System; Navigation; Airspace;,00:02:40,1121,https://open-video.org/details.php?videoid=6276,./ovp_all_mp4_files/NASAFOFE-CommercialFlight_02491.gif
6277,NASA Connect - FOFE - Designing Aircraft,"NASA Connect - FOFE - Designing Aircraft  (2004) NASA Connect segment explaining the tools, techniques, and requirements of designing an aircraft. The segment also explains the importance in wind tunnels and model planes.",Educational,NASA Connect; Technology; Aircraft Design; Geometry; Algebra; Wind Tunnels; Testing Designs; Mission Requirements; Computer Model; Hyper X; Turbulent Flow; Laminar Flow;,00:05:45,1684,https://open-video.org/details.php?videoid=6277,./ovp_all_mp4_files/NASAFOFE-DesigningAircraft_07606.gif
6278,NASA Connect - FOFE - Experimental Aircraft,"NASA Connect - FOFE - Experimental Aircraft  (2004) NASA Connect segment exploring the future of aircraft such as NASA's new experimental plane, the Hyper X with a scram jet.",Educational,NASA Connect; Hyper-X; Mach; Speek of Sound; Experimental Aircraft; Scram Jet; Hydrogen Fuel; Air Breather; Engine;,00:03:29,2063,https://open-video.org/details.php?videoid=6278,./ovp_all_mp4_files/NASAFOFE-ExperimentalAircraft_03166.gif
6279,NASA Connect - FOFE - Plane Math Web Activity,"NASA Connect - FOFE - Plane Math Web Activity  (2004) NASA Connect segment involving students in a web activity featuring the Plane Math Website to teach students about aeronautical principles, geometric and algebraic math concepts, and aircraft design.",Educational,NASA Connect; Student Activty; Geometry; Algeba; Aircraft Design; Web Activity; Aeronautical Principles; Website;,00:01:43,1298,https://open-video.org/details.php?videoid=6279,./ovp_all_mp4_files/NASAFOFE-PlaneMathWebActivity_03091.gif
6280,NASA Connect - FOFE - Testing Aircraft,NASA Connect - FOFE - Testing Aircraft  (2004) NASA Connect segment exploring the process of flight testing. The segment features the Hyper-X and answers questions pertaining to its test stage.,Educational,NASA Connect; Hyper-X; Algebra; Engineers; Research; Test Altitude; NASA Dryden Flight Research Center; Rocket; Data; Post-Flight Analysis;,00:05:19,2160,https://open-video.org/details.php?videoid=6280,./ovp_all_mp4_files/NASAFOFE-TestingAircraft_02386.gif
